country,transactionId,transactionRevenue,v2ProductName,v2ProductCategory,productPrice,productQuantity
United States,ORD201705061347,160.78,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705061377,75.42,Google Women's Yoga Pants,Apparel,55.43,1
United States,ORD201705061413,6.98,YouTube Custom Decals,Office,1.99,1
United States,ORD201705061414,37.98,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201705061347,160.78,Google Men's Performance Hero Tee Gunmetal,Apparel,15.39,1
United States,ORD201705061386,21.99,Waze Pack of 9 Decal Set,Accessories,16.99,1
United States,ORD201705061347,160.78,Google Men's Skater Tee Charcoal,Apparel,13.99,1
United States,ORD201705061347,160.78,Google Collapsible Pet Bowl,Lifestyle,3.49,1
United States,ORD201705061428,67.38,Google Sunglasses,Lifestyle,2.8,2
United States,ORD201705061347,160.78,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,15.39,1
United States,ORD201705061347,160.78,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,15.39,1
United States,ORD201705061347,160.78,Google Men's Skater Tee Charcoal,Apparel,13.99,2
United States,ORD201705061347,160.78,Google Men's Skater Tee Grey,Apparel,13.99,2
United States,ORD201705061347,160.78,Google Collapsible Pet Bowl,Lifestyle,3.49,1
United States,ORD201705061348,62.19,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,12.31,1
United States,ORD201705061348,62.19,Google Men's Skater Tee Grey,Apparel,11.19,1
United States,ORD201705061348,62.19,Android Men's Vintage Tank,Apparel,11.75,1
United States,ORD201705061348,62.19,Google Men's Vintage Badge Tee Sage,Apparel,10.63,1
United States,ORD201705061342,27.98,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,16.99,1
United States,ORD201705061342,27.98,Badge Holder,Office,1.99,1
United States,ORD201705061471,151.09,Google Women's Vintage Hero Tee Black,Apparel,13.29,1
United States,ORD201705061348,62.19,Google Men's Performance Hero Tee Gunmetal,Apparel,12.31,1
United States,ORD201705061471,151.09,Google Women's Vintage Hero Tee Platinum,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Women's Short Sleeve Badge Tee Grey,Apparel,11.89,1
United States,ORD201705061471,151.09,Google Women's Short Sleeve Badge Tee Navy,Apparel,11.89,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee Sage,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee Sage,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee White,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee White,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705061471,151.09,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705061471,151.09,Google 5-Panel Snapback Cap,Headgear,18.99,1
United States,ORD201705061413,6.98,Google Laptop and Cell Phone Stickers,Office,2.99,1
United States,ORD201705061453,52.98,Google Vintage Henley Grey/Black,Apparel,29.99,1
United States,ORD201705061453,52.98,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,19.99,1
United States,ORD201705061414,37.98,Red Shine 15 oz Mug,Drinkware,12.99,1
United States,ORD201705061438,185.41,Google 22 oz Water Bottle,Drinkware,2.99,1
United States,ORD201705061438,185.41,Executive Twist Ballpoint Pen,Office,8.99,1
United States,ORD201705061438,185.41,Android Luggage Tag,Fun,8.99,1
United States,ORD201705061438,185.41,Google Laptop and Cell Phone Stickers,Office,2.99,1
United States,ORD201705061438,185.41,Recycled Mouse Pad,Electronics,1.5,1
United States,ORD201705061438,185.41,Google Laptop Tech Backpack,Backpacks,47.99,1
United States,ORD201705061438,185.41,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,16.99,1
United States,ORD201705061438,185.41,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201705061438,185.41,Google Men's  Zip Hoodie,Apparel,55.99,1
United States,ORD201705061438,185.41,Google 5-Panel Cap,Headgear,18.99,1
United States,ORD201705061430,33.18,Android Infant Short Sleeve Tee Pink,Apparel,13.59,1
United States,ORD201705061430,33.18,Android Infant Short Sleeve Tee Pewter,Apparel,13.59,1
United States,ORD201705061428,67.38,Google Infant Zip Hood Pink,Apparel,30.39,1
United States,ORD201705071366,175.95,BLM Sweatshirt,Apparel,33.59,2
United States,ORD201705071366,175.95,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705071366,175.95,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705071366,175.95,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705071382,52.79,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201705071374,39.98,Google Women's Vintage Hero Tee White,Apparel,18.99,2
United States,ORD201705071444,43.96,Rubber Grip Ballpoint Pen 4 Pack,Office,4.99,1
United States,ORD201705071356,15.63,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,10.63,1
United States,ORD201705071444,43.96,Color Changing Grip Pen,Office,1.5,2
United States,ORD201705071463,489.6,Ballpoint Pen & Matching Tube Case,Office,3.35,40
United States,ORD201705071459,98.83,Google Men's Performance Polo Grey/Black,Apparel,50.39,1
United States,ORD201705071420,205.54,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705071459,98.83,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,12.31,1
United States,ORD201705071459,98.83,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,12.31,1
United States,ORD201705071459,98.83,Google Men's Vintage Badge Tee Black,Apparel,10.63,1
Mexico,ORD201705071448,148.98,Google Laptop Tech Backpack,Backpacks,47.99,1
Mexico,ORD201705071448,148.98,Google Laptop Backpack,Bags,99.99,1
United States,ORD201705071444,43.96,Pen Pencil & Highlighter Set,Office,3.99,1
United States,ORD201705071389,17.99,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,1
United States,ORD201705071463,489.6,Leatherette Journal,Office,8.79,40
United States,ORD201705071459,98.83,Google Men's Skater Tee Grey,Apparel,11.19,1
United States,ORD201705071444,43.96,Gel Roller Pen,Office,3.5,6
United States,ORD201705071444,43.96,Colored Pencil Set,Office,2.99,1
United States,ORD201705071444,43.96,Four Color Retractable Pen,Office,2.99,1
United States,ORD201705071438,25.27,Google Device Stand,Electronics,4.99,1
United States,ORD201705071438,25.27,Four Color Retractable Pen,Office,2.99,1
United States,ORD201705071438,25.27,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705071420,205.54,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705071420,205.54,BLM Sweatshirt,Apparel,33.59,2
United States,ORD201705071420,205.54,BLM Sweatshirt,Apparel,33.59,2
United States,ORD201705081890,24.99,Android 17oz Stainless Steel Sport Bottle,Drinkware,18.99,1
United States,ORD201705081882,45.17,Android Lunch Kit,Lifestyle,14.39,3
United States,ORD201705081955,10.99,22 oz YouTube Bottle Infuser,Bottles,4.99,1
United States,ORD201705081860,41.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082162,76.18,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082161,134.13,YouTube Twill Cap,Apparel,8.79,1
United States,ORD201705081846,34.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082186,410.14,Women's Performance Full Zip Jacket Black,Apparel,67.19,1
United States,ORD201705082191,111.98,Google Alpine Style Backpack,Bags,99.99,1
United States,ORD201705082186,410.14,Women's Performance Full Zip Jacket Black,Apparel,67.19,1
United States,ORD201705082186,59.07,Women's Weatherblock Shell Jacket Black,Apparel,52.07,1
United States,ORD201705082186,86.19,Men's Softshell Jacket Black/Grey,Apparel,79.19,1
United States,ORD201705082178,186.98,Google Toddler Hoodie Royal Blue,Apparel,30.39,1
United States,ORD201705082186,74.19,Women's Performance Full Zip Jacket Black,Apparel,67.19,1
United States,ORD201705082184,80.85,Google 5-Panel Cap,Headgear,18.99,1
United States,ORD201705082184,80.85,Recycled Paper Journal Set,${productitem.product.origCatName},3.99,2
United States,ORD201705082184,80.85,1 oz Hand Sanitizer,Lifestyle,1.99,4
United States,ORD201705082184,80.85,Google Sunglasses,Lifestyle,3.5,4
United States,ORD201705082184,80.85,Pen Pencil & Highlighter Set,Office,3.99,2
United States,ORD201705082178,186.98,Google Men's Performance Hero Tee Gunmetal,Apparel,12.31,1
United States,ORD201705082178,186.98,Google Men's Vintage Badge Tee Black,Apparel,10.63,1
United States,ORD201705082178,186.98,Maze Pen,Office,0.79,8
United States,ORD201705082178,186.98,Google Men's Watershed Full Zip Hoodie Grey,Apparel,61.59,1
United States,ORD201705082178,186.98,Foam Can and Bottle Cooler,Drinkware,1.59,4
United States,ORD201705082178,186.98,26 oz Double Wall Insulated Bottle,Drinkware,19.99,1
United States,ORD201705082173,528.9,Google Leather Journal-Black,Notebooks & Journals,23.09,1
United States,ORD201705082173,528.9,Android 24 oz Contigo Bottle,Drinkware,16.79,10
United States,ORD201705082173,528.9,Windup Android,Lifestyle,3.99,15
United States,ORD201705082173,528.9,Rainbow Stylus Pen,Office,1.5,10
United States,ORD201705082173,528.9,Recycled Paper Journal Set,Office,3.99,10
United States,ORD201705082173,528.9,Google Sunglasses,Lifestyle,3.5,11
United States,ORD201705082173,528.9,Google 22 oz Water Bottle,Drinkware,2.99,25
United States,ORD201705082173,528.9,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,16.99,1
United States,ORD201705082173,528.9,Google Women's Scoop Neck Tee Black,${productitem.product.origCatName},13.99,2
United States,ORD201705082173,528.9,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705082172,82.46,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,48.99,1
United States,ORD201705082172,82.46,Badge Holder,Office,1.99,1
United States,ORD201705082172,82.46,Keyboard DOT Sticker,Office,1.5,1
United States,ORD201705082172,82.46,26 oz Double Wall Insulated Bottle,Drinkware,24.99,1
United States,ORD201705082171,71.59,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,15.19,1
United States,ORD201705082171,71.59,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,15.19,1
United States,ORD201705082171,71.59,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,10.63,1
United States,ORD201705082171,71.59,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,13.59,1
United States,ORD201705082168,72.18,Google Women's Scoop Neck Tee White,Apparel,11.19,1
United States,ORD201705082168,72.18,Google Rucksack,Bags,55.99,1
United States,ORD201705082164,44.98,Google Infant Zip Hood Royal Blue,Apparel,30.39,1
United States,ORD201705082164,44.98,Google Infant Short Sleeve Tee White,Apparel,13.59,1
United States,ORD201705082164,34.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082163,105.99,25L Classic Rucksack,Backpacks,99.99,1
United States,ORD201705082161,134.13,Compact Bluetooth Speaker,Electronics,44.79,1
United States,ORD201705082161,134.13,Android Rise 14 oz Mug,Drinkware,10.39,1
United States,ORD201705082161,134.13,Google Men's Lightweight Microfleece Jacket Black,Apparel,59.99,1
United States,ORD201705082151,777.57,BLM Sweatshirt,Apparel,33.59,3
United States,ORD201705082151,777.57,BLM Sweatshirt,Apparel,33.59,5
United States,ORD201705082151,777.57,BLM Sweatshirt,Apparel,33.59,5
United States,ORD201705082151,777.57,BLM Sweatshirt,Apparel,33.59,5
United States,ORD201705082147,20.99,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,1
United States,ORD201705082148,14.99,YouTube Twill Cap,Apparel,10.99,1
United States,ORD201705082144,528.74,26 oz Double Wall Insulated Bottle,Drinkware,19.99,26
Canada,ORD201705082142,967.0,Google Metallic Notebook Set,Office,4.79,200
United States,ORD201705082138,78.25,YouTube Men's Vintage Tank,Apparel,14.69,1
United States,ORD201705082138,78.25,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201705082151,777.57,BLM Sweatshirt,Apparel,33.59,5
United States,ORD201705082138,78.25,You Tube Toddler Short Sleeve Tee Red,Apparel,16.99,2
United States,ORD201705082138,78.25,YouTube Notebook and Pen Set,Office,5.59,1
United States,ORD201705082151,60.8,Google Collapsible Pet Bowl,Lifestyle,2.79,20
Germany,ORD201705082136,28.95,Waze Baby on Board Window Decal,Waze,2.99,2
Germany,ORD201705082136,28.95,Google Doodle Decal,Office,2.99,1
United States,ORD201705082161,134.13,Google Laptop and Cell Phone Stickers,Office,2.39,3
Germany,ORD201705082136,28.95,8 pc Android Sticker Sheet,Office,1.99,1
Germany,ORD201705082136,28.95,Android Rise 14 oz Mug,Drinkware,12.99,1
United States,ORD201705082124,20.59,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,13.59,1
United States,ORD201705082103,87.14,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,41.99,1
United States,ORD201705082103,87.14,Android Men's Short Sleeve Hero Tee Heather,Apparel,10.63,1
United States,ORD201705082103,87.14,Google Collapsible Pet Bowl,Lifestyle,2.79,1
United States,ORD201705082103,87.14,Google Collapsible Pet Bowl,Lifestyle,2.79,1
United States,ORD201705082103,87.14,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,12.31,1
United States,ORD201705082103,87.14,Google Men's Vintage Badge Tee Black,Apparel,10.63,1
United States,ORD201705082108,41.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082093,200.36,Android Men's Short Sleeve Hero Tee Heather,Apparel,13.29,1
United States,ORD201705082093,200.36,Android Men's Short Sleeve Hero Tee Heather,Apparel,13.29,3
United States,ORD201705082171,71.59,Android BTTF Moonshot Graphic Tee,Apparel,15.99,1
United States,ORD201705082093,200.36,Android Men's Short Sleeve Hero Tee Heather,Apparel,13.29,1
United States,ORD201705082093,200.36,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,13.99,1
United States,ORD201705082093,200.36,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,13.99,4
United States,ORD201705082093,200.36,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,13.99,1
United States,ORD201705082172,82.46,Switch Tone Color Crayon Pen,Office,1.99,1
United States,ORD201705082093,200.36,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,13.99,1
United States,ORD201705082093,200.36,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,13.99,1
United States,ORD201705082093,200.36,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,13.99,1
United States,ORD201705082097,32.99,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,23.99,1
United States,ORD201705082092,44.98,You Tube Toddler Short Sleeve Tee Red,Apparel,16.99,1
United States,ORD201705082092,44.98,YouTube Youth Short Sleeve Tee Red,Apparel,18.99,1
United States,ORD201705082173,528.9,1 oz Hand Sanitizer,Lifestyle,1.99,15
United States,ORD201705082086,72.18,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082086,72.18,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082084,21.59,Google Trucker Hat,Headgear,17.59,1
United States,ORD201705082071,246.77,Google Sunglasses,Lifestyle,2.8,25
United States,ORD201705082071,246.77,Google Sunglasses,Lifestyle,2.8,25
United States,ORD201705082071,246.77,Waterproof Backpack,Bags,79.99,1
United States,ORD201705082173,528.9,Ballpoint Pen Blue,${productitem.product.origCatName},0.99,20
United States,ORD201705082178,186.98,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,36.39,1
United States,ORD201705082071,246.77,Android Rise 14 oz Mug,Drinkware,10.39,2
United States,ORD201705082054,29.29,Metal Texture Roller Pen,Office,20.29,1
United States,ORD201705082039,12.99,Google Twill Cap,Apparel,10.99,1
United States,ORD201705082048,83.99,Google Laptop Backpack,Bags,79.99,1
United States,ORD201705082037,40.98,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201705082037,40.98,Google Women's Short Sleeve Hero Tee White,Apparel,16.99,1
United States,ORD201705082028,30.98,Google Men's Vintage Badge Tee Black,Apparel,13.29,1
United States,ORD201705082028,30.98,Google Men's Vintage Tank,Apparel,14.69,1
United States,ORD201705082184,80.85,Colored Pencil Set,Office,2.99,2
United States,ORD201705082035,42.19,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,39.19,1
United States,ORD201705082036,152.05,Google Women's Short Sleeve Hero Tee White,Apparel,13.59,1
United States,ORD201705082184,80.85,Google Laptop and Cell Phone Stickers,Office,2.99,4
United States,ORD201705082036,152.05,Google Men's Vintage Badge Tee Black,Apparel,10.63,2
United States,ORD201705082036,152.05,Google Laptop Backpack,Bags,79.99,1
United States,ORD201705082036,152.05,Sport Bag,Bags,3.99,1
United States,ORD201705082036,152.05,Google Women's Short Sleeve Hero Tee White,Apparel,13.59,1
United States,ORD201705082036,152.05,Google Men's Vintage Badge Tee White,Apparel,10.63,1
United States,ORD201705082006,42.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082186,410.14,Google Men's Performance Full Zip Jacket Black,Apparel,67.19,4
United States,ORD201705082019,38.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082016,106.45,Google Men's Vintage Badge Tee White,Apparel,10.63,1
United States,ORD201705082016,106.45,Google Men's Vintage Badge Tee Black,Apparel,10.63,1
United States,ORD201705082016,106.45,Men's Softshell Jacket Black/Grey,Apparel,79.19,1
United States,ORD201705082191,111.98,Colored Pencil Set,Office,2.99,1
United States,ORD201705082162,76.18,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082001,40.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705082002,42.59,BLM Sweatshirt,Apparel,33.59,1
United States,ORD201705081974,54.49,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,52.49,1
United States,ORD201705081972,481.48,SPF-15 Slim & Slender Lip Balm,Housewares,2.5,50
United States,ORD201705081972,481.48,26 oz Double Wall Insulated Bottle,Drinkware,24.99,2
United States,ORD201705081972,481.48,Ballpoint Stylus Pen,Office,5.5,10
United States,ORD201705081972,481.48,Four Color Retractable Pen,Office,2.99,50
United States,ORD201705081972,481.48,Ballpoint Pen Blue,Office,0.99,50
United States,ORD201705081972,481.48,Maze Pen,Office,0.99,50
